title,up_name,bvid
人生如戏，在大学你不会演怎么行！！｜开学必备翻译神器推荐,鞭炮小狗,BV1eepMewEm9
这种人自带贵气，遇到一定要深交！,目清是个小道士,BV1t1zFYDEaA
未来可期！都是自己卷自己的野兽,rstleon,BV1UgSPYxEii
大一越在意大学的活动，你输得就越惨…,小戴同学呃,BV1GWzNYgEeF
和pikachu345：你还要习惯防御性证明,分析学爱好者,BV1gpScYDE8H
网上都是开玩笑的，其实现实中我拿茶歇就一小盘而已～,正儿八经的陈老师,BV1G3q8YBEb7
最近的新闻联播里藏着很多赚钱的机会 看懂政策红利，找到就业创业的新机会,马力在知群,BV1XHzUYhEes
AI开始造谣闯大祸了？这次是人命关天的医疗事件,周鸿祎,BV146qbYfEDo
我真去竞选民政局局长了,刘八副,BV1LxpSeUEQF
从就业倒推，大学要做什么,郑在胡说八道,BV1uzq6YFEef
停止浪费生命！我戒掉的 7 件事让我从破产变为百万富翁！——Dan Martell【中英字幕】,Free-thinker,BV1fzi2YbECd
马斯克 68句经典语录：把鸡蛋放在一个篮子里是没问题的，只要你能……,名言语录QUOTES,BV19FBCYjE1S
【Dom课堂】说话/发言被人抢断解决方法,夜Lilith-Dom,BV1QJBbYTEiV
搞钱认知差(1)：新手创业攻略，低成本起步，找对项目,逗总手记,BV1dNUmYRECQ
Cursor、WindSurf大乱斗，AI编程哪家强？,AI进化论-花生,BV1TxqXY4Egj
已失效视频,小粥饿了ovo,BV1QDiyYVEcD
【元旦前减掉脂肪胸】告别漏斗胸|急速减胸③终篇,叶的冒险,BV1FZqbY7EJM
我想让你，少走十年弯路,穿透人性,BV18JqCYzEQo
《别相信直觉》：为何多数婚恋、育儿、赚钱的决策是错的？大数据揭秘人生最优解｜冰雹讲书｜英文原版,夏冰雹频道,BV1LnB2Y8EXg
科普一些外面听不到的：生意背后的真正代价到底是什么…#商业思维 #实体经济 #商业认知 #行业大揭秘 #99年的老男人,九九年的老男人,BV1vNqTYVEiG
从洗碗工到芯片教父，黄仁勋比马斯克更有借鉴意义。好书推荐！,炸炸_official,BV1WNqbYXExD
判断一个人未来是穷还是富的练习,逃离矩阵的Andrewtate,BV1is6KYHEKL
坏了，又给你学到真东西了,孤独的phd,BV1gRUpYLEyC
穷人不需要任何人情世故，你只需要知道... ...,穿透人性,BV1KJqDYXEfn
【医学博士】如何快速瘦肚子？| 三个“好”习惯，“摧毁”你的肝！,兔叭咯,BV1hiqJY6Edz
已失效视频,GPTYou,BV1v6qxYwEDH
如何让孩子学会情绪管理,许标心理说,BV13MqUYpEyS
已失效视频,太极功夫牛,BV1vuUsY9Egi
【医学科普】呼噜声大！可能是你的性功能减退了！| 打呼噜需要治吗？,兔叭咯,BV1GfUSY4EoQ
200美金/月的GPT Pro，真的值吗？o1 Pro 多场景应用详测。,檀东东Tango,BV1bGqUYSEw4
简直逆天！研究生如何提升SCI论文的写作水平？这本书恨不得背诵下来！,不爱说话真君_,BV1YsqSY8Enu
健身十年，我慢慢承认了这个难以接受的事实…,健身难孩,BV14XqWYLEw2
为什么男人的花期这么短啊,一只李狗剩,BV1Hp42efEi3
隐形炫富？制造焦虑？这些消费主义话术给我滚远点！,美鹿莎,BV1JhqNYmEPe
落地RAG，为什么我建议用多路召回？,西瓜讲大模型,BV1PbUoYcEU5
已失效视频,辩论社-,BV1TPUGYzEAT
我居然从高中数学不及格到大学高数98分｜请相信你可以逆天改命,纱纱本莎,BV19eUUY9EdV
最新研究：锻炼肌肉的最佳频率【中英字幕】——House of Hypertrophy,改悟Donat,BV13uqjYaEKS
学习不要情绪化！,贝贝呀ii,BV1f4iBYvEV7
在中国没人脉寸步难行？这段话请背诵加默写！,张雪峰说考研考公,BV1WDSuYeEse
【声音美化】男生悄悄练咬字，声音爆炸好听！！！一般人我不告诉他,知声配音酱,BV1C4idYbEK2
你的声音可能暴露你是男同,曹小派谈同志恋爱之路,BV1D64y1H77e
早起后的“充电习惯”！全天不累状态满分,荔枝熟了ll,BV1Lr421M7tB
你知道为什么别人不尊重你吗？,处世哲学_,BV1FS421d7Zm
总有一天，你所热爱的事物会反过来拥抱你,辣椒马达,BV18M4m117Wt
切记，千万不要养出穷相！,灵喜学堂,BV1fgqVYPETh
凌晨1点入睡的8大好处,逆光中走来,BV1cQB2YuEoW
不建议你在阿哔学习，理由如下,树成林教育,BV1zViRYJEC7
“你不是很擅长逆风局吗？怎么，累了？”,小柒学习阁,BV1oWDsYcE6m
高中生的神奇发型,LF鲜牲,BV1D2i6Y8Ef3
三个颠覆你认知的冷知识,食品科学阿祖,BV194q6YTEWD
那些三观不正，听起来却超爽的话！,阿盏笔记,BV153qpYsE2Z
学校为什么不教我们社会知识？,西一昂叨叨版,BV1njqkYXEXu
提醒：天冷坚持2-2-1起床法则,秋意的告白,BV1fEq6YkE4X
不要为别人的交卷改变自己，坚持下去！,账号已注销,BV1xXiSY7Eaz
24年秋招情况总结,工科就业李哥,BV1cEqkYHEhG
大模型做 OCR？ Llama OCR 和 Zerox 介绍,耗子吴,BV1btScY7ELh
不要预设和别人共度一生,鼠鼠文学,BV1G3UsYpEdr
用记事本写代码？我惊呆了！程序员常用工具分享。,晓舟报告,BV1jqBRYDEFT
这三种人，不可能考上985211，再努力也不可能,舟舟恨透高三,BV1n8zJYaE9R
思维链不过是黑客技巧，真正难的是理解物理世界 ，LeCun挑战了15年,机器之心官方,BV1jdztY2E69
大学疯狂卷绩点，到底是为了什么，真的对就业有帮助吗……,晓晨聊大学,BV1EgqPYVEfT
成王败寇，该争的时候争，没人在意你吃了多少苦！现实就是如此残酷，大多数人只看重你最后的结果！,听老戎唠唠嗑,BV1oVqPYgEza
比PS好用还免费，月访1200万却只靠一人独立开发,AI产品观察,BV13NmZYkEHZ
放弃保研内卷，一念天地宽,问问大象,BV14m6KYiEuC
Dan Koe：教育体系是如何毁掉你的青年时期且让你的人生变得毫无意义？,YoungMillionair,BV1VEScYWE3S
我为何不做精英感的名校博主：有内卷ptsd,分析学爱好者,BV175qLYgEdy
计算机科学技术就业饱和？Tik Tok博主谈论选择一些非自动化职业,小七-TikTok精选频道,BV1mfBoYVEFQ
越早意识清楚自己是牛马的现实，越早脱离牛马阶级,rstleon,BV1Yyi9YuEvN
追求好身材 是我健身减肥走过最远的弯路,食品科学阿祖,BV1Tf421B7Su
如何在面试中识别优质人才,跟着明哥学商业,BV199UfYDEPm
导师眼里的差学生，反而能找到好工作,耶梦加德正版,BV1Dz421z7R2
~魔法学校港大的学生一天都干什么~大一就能忙死？？,撤硕小带王,BV1mAUxY2Ebd
越优秀的男人越要觉醒,rstleon,BV1HRBxY1EF6
大道至简！时间序列预测真的需要复杂网络架构吗？简单滤波器就已足够|NeurIPS'24 易坤,AITIME论道,BV1DUi9YiEW9
intj&intj 我发现了大佬超强的职场心态,兔兔是个小机灵,BV1Sa6wYcE8d
程序员攻占Vegas！这场大会到底多疯狂？AI界春晚现场跟我一探究竟,赛文乔伊,BV18oivYEEHD
给领导盛饭的学问,楠姐喝不醉,BV1haC1YfEmw
穷人最大的误区：为什么学得越多越穷？,Theo进化论,BV1raUeYfENH
体制内就是围城，有辞职的想法，但没有从头再来的勇气。,任志达,BV1E4UNY6E7F
这就是雌性基因的底层逻辑，驯服高价值的，榨取低价值。,恋爱解忧馆,BV16uBdYZEuK
如何培养出优秀的孩子？,周鸿祎,BV1aY6PYMEEz
计算不行到底怎么办？,胡小群讲数学,BV1gQUrYFEAB
要给孩子留有缓冲时间,教育学博士后奕妈,BV1JszmYzEz6
美国大学教育是世界上最大的杀猪盘,亮哥教育咨询,BV1iRDnYWEmc
国内学生和留学生真正的差别,亮老师带你留学,BV1gDS4YtE72
养00后就是要被啃老的,亮哥留学申研版,BV1mnzhYMEUg
把孩子养成土匪，更容易成功,亮老师留学说,BV1dgUKYgEkR
两件事预示孩子吃尽时代黑利 三个途径让孩子避坑吃到红利,教育学博士后奕妈,BV1T3pgedEuY
学渣男孩的尽头在德国,亮老师带你留学,BV1UT42167ch
刘老师 有人举报你摸了女学员的头,峰video,BV1dXiDYKEh4
理工+英语都好，时代的红利就轮到你了！,亮哥留学申研版,BV1LxmBY4Eqz
新一代人有自己的心灵鸡汤,刘八副,BV1WjiBYVEEt
又好看又有深度！人工智能科普解读推荐,炸炸_official,BV1wcB9Y4E2z
拖延症自救指南（INTP版）,炸炸_official,BV1VMzhYjEcb
想发好文章，我不信还有工科生没卷到这儿。,炸炸_official,BV1J3zEYdExV
未来5年硕士博士们的迷茫，可能是我们都在面对的问题。,炸炸_official,BV1Ddi2YmEnn
为啥搞科研的人往往适应不了企业节奏？,张苹果博士DoctorApple,BV1KtzYYgEVA
博士毕业后的一个选择就是大学老师，但是有门槛,张军平教授,BV1DmBXYNE5n
硕博期间我做过最耽误时间的事是……,炸炸_official,BV1co6KYhEKn
考研的优势只会越来越小,暴叔讲升学规划,BV1pBzcY5EnR
慕强的唯一出路是成为强者,冷酷小咕,BV1Sp6TYkETb
【杰哥讲社会博弈】未来女性地位会逐渐隐形下降，这个苦果将由全体女性一起承担！,杰哥观察者模式启动中,BV1cLzpYzEmx
我们这地方普通打工人是没有护城河的，工资低就算了，关键是随便一个大企业都可以肆无忌惮压榨打工人，这才是要命的东西,半夏先生在澳洲,BV1rS411w74r
男人是玩废的,rstleon,BV1Cb421H7X9
不大干一场，你就不知道你有多牛!,太阳李博良,BV1j5UhYyEQh
男生变自信就要看清女生的化妆真相。,校长谈恋爱本人,BV1r3UdYXEjY
29岁亿万富翁Luke Belmar：别只追求结果，专注于你能掌控的,YoungMillionair,BV14U6MYCE9v
哭了，终于有人把大学志愿时长说清楚了！！,就是乐le_,BV1GdBBYeEk3
坐滴滴遇到负债300万的贵人,小姜又辞职了,BV1fXiRYQEkE
为什么都说想法不要跟别人说，以及例外在哪,西一昂叨叨版,BV1aiimYnEz1
【9小时8本书】重塑自我 ！ 建议一口气看完，制定2025年计划,东明讲书,BV19KzkYjEwW
职场高手，往往都很会闲聊！,职场教练Echo,BV18r4MewEwH
月入10000+，ai宠物猫猫赛道！【奥洋】,奥洋-,BV1nXz8Y4E35
阿詹荐书《认知天性》：大脑本能是带你走向快乐远离痛苦,詹青云解忧摊,BV1A5iBYyEXS
小型软件团队如何创造巨大价值 #Agent #AI,王皓__宁皓网,BV1YjzcYbEVe
不要随意去注册一个公司,小辉教你开公司,BV11ESKYZEZZ
AI 开源风云突变：LLama “假开源”领衔，企业拥抱闭源或成唯一曙光？开源大模型,卢菁老师_北大AI博士后,BV1x1UZYMEv8
为什么不要追朴实无华的女生,阳哥吸引力,BV1GPmZYVEQc
制定好合伙人退股机制，这一刻，军给我们上了,美式多加冰nn,BV1J6zdYhEfH
震惊学界的清华简到底什么来头？,李右溪,BV1c3znYeEd6
穿上这条机器短裤，走路跑步省力18%，行动不便者的救星来了,量子位Daily,BV12PBqYJEKg
在社会上一定要认识三种人，张雪峰一针见血,张雪峰说考研考公,BV129BaY6Eid
年薪不到50万，一定要死磕这12个网站！,老塔的AI工具箱,BV1TamoYNE6X
写代码拉胯又怎样？他的营销脑洞让坎爷团队坐不住了！,AI产品观察,BV1eWz8YjEip
十年前精英转码，今年大势普人出海！猎头CEO谈中国全球生态位巨变！,加州博士喵小能,BV1YRULYwEaX
敢不敢自律两个月，你会像换了一个人,鼠鼠文学,BV1o9zUYBET4
我们那么卷，为什么没成功？,亮哥留学申研版,BV19TUaYuEKF
如何让别人心甘情愿的教你？,三颗葱啊,BV19TidYGEpv
【264】高潮女王：在做爱前 20 分钟做这件事，就像你们第一次见面时一样！,YouTube深度访谈,BV1P7i6YnE7d
年过30越来越不爱对线了，一件事坚持做5年有什么好处？,王骁Albert,BV1oizbYEEgw
富人的孩子更会学习？！,亮哥留学申研版,BV1sLzmY1ExS
重视食品安全可以 但别矫枉过正,食品科学阿祖,BV1wQioYwEUT
OpenAI首播炸场，最强推理大模型上线，史上最贵：1450元/月,量子位Daily,BV1kfiBYCEGr
销售才是铁饭碗,小姜又辞职了,BV1TZzQYYEKj
（保姆级教学）如何剪微分碎盖详细教学，拒绝剪发翻车！,小古KK,BV1qwiZYsEJc
男生没实力，真的不要去追漂亮女生,凡哥教你谈恋爱,BV1tgzPYcEZf
大一要期末的快来看！！纯干货,-魏士忌-,BV1zK6FYgEHZ
2.3 专注力投射：解决麻烦，而不是制造麻烦,硬核的HeyMatt,BV1vm421T7j8
我和我老公的相爱故事 ❤️,MichalLeah,BV1HLiiYKEaT
四六级听力考前保命！听不懂一样能拿分！！,考研英语大雁,BV1kAmmYAEdE
钟睒睒炮轰算法，真相是什么？,周鸿祎,BV1j9BQYGEBs
YOLOV11改进详细分析(改进前必看)，每个部分(Backbone、Neck、Head....)有哪些地方可以改进？改进的时候要避免小白三件套！,魔傀面具,BV1GKCdYbEuz
目标检测领域必须掌握的算法：YOLOV1~V10目标检测算法原理详解+源码复现教程，迪哥带你玩转YOLO系列算法！,迪哥带你学CV,BV1Yd2xYWEZT
当我尝试把手机戴在头上，发现XREAL One是真的牛,花生説,BV1UGi9YcEow
1个公式搞定冬天穿搭｜冬季胶囊衣柜,怪力老陈,BV1VHiXYKEPY
研究生被喷工作做得差怎么办,孤独的phd,BV1KUUUYLEQv
【熟肉|中文字幕】如何通过游戏学习任何一门语言,账号已注销,BV1x4UmY6Ecs
如何培养独立思考的孩子 | 乔丹·彼得森,Web3天空之城,BV1DTzBYFExx
晚上不吃饭就能减下来？错！,医者顺宇,BV1zZieYZEML
一张照片就能定位你！open Ai O1 新模型抢先测试。,CTRL_N_STUDIO,BV14ziaYPEny
OpenAI年末王炸，o1 Pro智商地表最强，每月200刀,产品君,BV1qoiaYDEFB
实验跟渣男没区别,孤独的phd,BV1XAi9YTEoq
进入大学两个月 这是一节高数课 我还是坐在后排像往常一样刷着宋老师的课 听到这里 我忽然恍惚了  所以大学的意义是什么呢所以我们拼死拼活考大学的意义又是什么呢,哎呦语录,BV16xmdYJE44
Cursor x 篡改猴，人人必会的网页魔改大法,经本正一,BV1bQzBYFEzr
【白】一男子刷了114小时算法题，这是他大脑发生的变化,网络小白_Uncle城,BV1ZYmdYyEFS
求求下班后领导别给我发消息了！,小小段砸,BV1VwzBYeEMX
连笔不代表字写得快，字写快的底层逻辑要清晰,老妖怪-收学员版,BV1mrzFYpEZ9
保护膝盖，必须要会的走路方式,杨帆老师-蛋壳健康,BV1cszBYUE19
NVIDIA「黄仁勋」16岁“骗”女生的伎俩❗️骗成CEO天花板,鱼C-小甲鱼,BV1LmivYsEwd
感受欧拉的降维打击,蔡爸谈数学,BV17E421A7GJ
大二分段打法思路,方山厨子,BV1PT411N7Vo
大一打法思路,方山厨子,BV1AR4y1o7WB
张雪峰说得对，经管真不是学出来的...特别是文科生,Econmedian,BV1yb4y1g7je
"""当你心态开始浮躁的时候，一定要听听郦波教授是怎么说的。""",我要零失误_,BV1ZASgYsECs
如何在“后学历”时代脱颖而出？稀缺技能才是硬通货!,夏冰雹频道,BV1B1ULYMEPc
【毕导】你有一种连你自己都没意识到的超能力,毕导,BV12hz2Y1E3B
"离线语音转文字WhisperDesktop1.7魔改版,自带100种语言,安装包4G",啊牛二,BV1myzoY2E6N
最噩梦的一集！女士被人顺着网盘找上家门，只是因为换了个手机号。。。【X.PIN】,差评硬件部,BV1jNi2YXEnM
超越 Notion，挑战 AI 工作流的极限！最强大纲笔记 Tana 终极测评【二一】,二一的笔记,BV1baUJYYELw
什么你对数学乐此不疲，而觉英语索然无味？这就用数学勾起你英语学习的欲望！用数学的逻辑带你思考英语语法！,边境小屋,BV1GtmsYmE51
“当你犯错越来越多的时候，试着告诉自己再坚持一次，或许下一次是最适合你的。”,滞空进行时Hangtime,BV1dGmeYUEX2
开发者集体狂欢，开源免费的Qwen正在改变AI世界的游戏规则！,朋克周,BV1E4zmYMEkd
曾仕强教授讲 这样的人注定是穷命,龙门雪心,BV15EzzYrEka
📦 lsd: 颜值与性能并存的 ls 替代品,x-cmd,BV1VgDqYbE7k
【CEO日记】全球第一的效率专家：一万小时理论是个谎言！这个早晨习惯正在毁掉你的一天！,KrillinAI,BV1X5BBYhEN9
我们不是不努力，是被内卷透支的太过分了,分析学爱好者,BV1fSzUY3ExV
7条法则 轻松帮你提高秋冬穿搭辨识度！久违的［一周穿搭］今天强势回归！男生穿搭｜秋冬穿搭｜穿搭推荐｜穿搭技巧,痴五安chammy,BV1x9zBYZEm5
看完男性理想身材变化的历史，我发现了身材焦虑背后的阴谋,JTK健身,BV1V4STYGEfU
已失效视频,一位普通的人罢了,BV1xHzhYqEZo
真的香，用硬核CPU跑大模型，速度可以有多快？,老麦的工具库,BV1BpBqYTE4J
我服务的对象，不是高高在上的老爷,分析学爱好者,BV17LzrYHE2B
马斯克 xAI放大招！Grok-2 最新版开启免费公测，每人每月送25美金！吊打ChatGPT？深度体验揭秘！| 零度解说,零度解说,BV1WUmfYwEF5
普通孩子想不明白的问题，地位、价值是如何决定的。要明白社会的需求是什么，而不是你的需求是什么！不要给自己烙下沉重的思想钢印，要与时俱进。,听老戎唠唠嗑,BV1nfimYvET5
